bn_id,person_label,position_label,organised_label,of_label,organised,of,organisation,position,work,start_time,end_time,point_in_time,precision_end_time,precision_start_time,precision_point_in_time,year_start_time,year_end_time,year_point_in_time,start_date,year1,decade,end_date,precision,is_mm,personLabel,person,statements,bn_dob,bn_dod,bn_dob_yr,bn_dod_yr,n_ext,organisation_ext,m,d,nice_date,s
Q1065,Helen Mary Tirard,Lecturer (freelance),King's College Ladies Department,,Q603,,King's College Ladies Department,Q701,P17,1889-10-16T00:00:00Z,,,,11,,1889,,,1889-10-16T00:00:00Z,1889,1880,1889-10-16T00:00:00Z,11,other,Helen Mary Tirard,https://beyond-notability.wikibase.cloud/entity/Q1065,55,1853-01-01T00:00:00Z,1943-01-01T00:00:00Z,1853,1943,10,King's College Ladies Department,October,16,16 October 1889,Q1065-b446d354-439d-cad2-cefe-1b3763e88fa7
Q1065,Helen Mary Tirard,Lecturer (freelance),,,,,none recorded,Q701,P17,1890-01-01T00:00:00Z,,,,9,,1890,,,1890-01-01T00:00:00Z,1890,1890,1890-01-01T00:00:00Z,9,other,Helen Mary Tirard,https://beyond-notability.wikibase.cloud/entity/Q1065,55,1853-01-01T00:00:00Z,1943-01-01T00:00:00Z,1853,1943,82,none recorded,January,1,1890,Q1065-bcd56e5c-4cb1-e2ff-9c7a-ae0e164ffa2a
Q1065,Helen Mary Tirard,Lecturer (freelance),,,,,none recorded,Q701,P17,1890-06-09T00:00:00Z,,,,11,,1890,,,1890-06-09T00:00:00Z,1890,1890,1890-06-09T00:00:00Z,11,other,Helen Mary Tirard,https://beyond-notability.wikibase.cloud/entity/Q1065,55,1853-01-01T00:00:00Z,1943-01-01T00:00:00Z,1853,1943,82,none recorded,June,9,9 June 1890,Q1065-985e4d66-4b73-a895-5ffc-ddce6af7a052
Q1065,Helen Mary Tirard,Lecturer (freelance),King's College Ladies Department,,Q603,,King's College Ladies Department,Q701,P17,1890-10-01T00:00:00Z,,,,10,,1890,,,1890-10-01T00:00:00Z,1890,1890,1890-10-01T00:00:00Z,10,other,Helen Mary Tirard,https://beyond-notability.wikibase.cloud/entity/Q1065,55,1853-01-01T00:00:00Z,1943-01-01T00:00:00Z,1853,1943,10,King's College Ladies Department,October,1,October 1890,Q1065-98ce1f60-4c51-c72b-6c7e-955c17211895
Q1065,Helen Mary Tirard,Lecturer (freelance),King's College Ladies Department,,Q603,,King's College Ladies Department,Q701,P17,1891-10-01T00:00:00Z,,,,10,,1891,,,1891-10-01T00:00:00Z,1891,1890,1891-10-01T00:00:00Z,10,other,Helen Mary Tirard,https://beyond-notability.wikibase.cloud/entity/Q1065,55,1853-01-01T00:00:00Z,1943-01-01T00:00:00Z,1853,1943,10,King's College Ladies Department,October,1,October 1891,Q1065-8e05e76c-4adb-e5c5-eb70-11ee5337d78c
Q1065,Helen Mary Tirard,Lecturer (freelance),,,,,none recorded,Q701,P17,,,1892-03-25T00:00:00Z,,,11,,,1892,1892-03-25T00:00:00Z,1892,1890,1892-03-25T00:00:00Z,11,other,Helen Mary Tirard,https://beyond-notability.wikibase.cloud/entity/Q1065,55,1853-01-01T00:00:00Z,1943-01-01T00:00:00Z,1853,1943,82,none recorded,March,25,25 March 1892,Q1065-7361029f-419a-28c9-0a9b-3aa473795efb
Q1065,Helen Mary Tirard,Lecturer (freelance),King's College Ladies Department,,Q603,,King's College Ladies Department,Q701,P17,1892-10-26T00:00:00Z,,,,11,,1892,,,1892-10-26T00:00:00Z,1892,1890,1892-10-26T00:00:00Z,11,other,Helen Mary Tirard,https://beyond-notability.wikibase.cloud/entity/Q1065,55,1853-01-01T00:00:00Z,1943-01-01T00:00:00Z,1853,1943,10,King's College Ladies Department,October,26,26 October 1892,Q1065-c33eae49-404c-b4f3-3c56-01346b80c7fd
Q1065,Helen Mary Tirard,Lecturer (freelance),,,,,none recorded,Q701,P17,1893-03-10T00:00:00Z,,,,11,,1893,,,1893-03-10T00:00:00Z,1893,1890,1893-03-10T00:00:00Z,11,other,Helen Mary Tirard,https://beyond-notability.wikibase.cloud/entity/Q1065,55,1853-01-01T00:00:00Z,1943-01-01T00:00:00Z,1853,1943,82,none recorded,March,10,10 March 1893,Q1065-df780160-452a-cac3-33e6-bf98d51d1565
Q1065,Helen Mary Tirard,Lecturer (freelance),King's College Ladies Department,,Q603,,King's College Ladies Department,Q701,P17,,,1894-04-01T00:00:00Z,,,10,,,1894,1894-04-01T00:00:00Z,1894,1890,1894-04-01T00:00:00Z,10,other,Helen Mary Tirard,https://beyond-notability.wikibase.cloud/entity/Q1065,55,1853-01-01T00:00:00Z,1943-01-01T00:00:00Z,1853,1943,10,King's College Ladies Department,April,1,April 1894,Q1065-0f6dbf54-45f3-af00-20de-1778340096d9
Q1065,Helen Mary Tirard,Lecturer (freelance),King's College Ladies Department,,Q603,,King's College Ladies Department,Q701,P17,,,1894-10-01T00:00:00Z,,,10,,,1894,1894-10-01T00:00:00Z,1894,1890,1894-10-01T00:00:00Z,10,other,Helen Mary Tirard,https://beyond-notability.wikibase.cloud/entity/Q1065,55,1853-01-01T00:00:00Z,1943-01-01T00:00:00Z,1853,1943,10,King's College Ladies Department,October,1,October 1894,Q1065-4b2c56c7-4eef-e848-400f-aec56bb3f86b
Q1065,Helen Mary Tirard,Lecturer (freelance),King's College Ladies Department,,Q603,,King's College Ladies Department,Q701,P17,1894-10-29T00:00:00Z,,,,11,,1894,,,1894-10-29T00:00:00Z,1894,1890,1894-10-29T00:00:00Z,11,other,Helen Mary Tirard,https://beyond-notability.wikibase.cloud/entity/Q1065,55,1853-01-01T00:00:00Z,1943-01-01T00:00:00Z,1853,1943,10,King's College Ladies Department,October,29,29 October 1894,Q1065-698c23d7-439b-3cc3-05e1-afa4da4ef816
Q866,Isobel Dorothy Thornley,Lecturer (Extension),University College London Extension Centre,,Q3020,,University College London Extension Centre,Q3021,P17,1919-01-01T00:00:00Z,1920-01-01T00:00:00Z,,9,9,,1919,1920,,1919-01-01T00:00:00Z,1919,1910,1920-01-01T00:00:00Z,9,other,Isobel Dorothy Thornley,https://beyond-notability.wikibase.cloud/entity/Q866,36,1893-01-01T00:00:00Z,1941-02-05T00:00:00Z,1893,1941,15,University College London Extension Centre,January,1,1919,Q866-5c8d762b-4292-1d4f-4556-0d5535fe5eb3
Q866,Isobel Dorothy Thornley,Lecturer (Extension),University College London Extension Centre,,Q3020,,University College London Extension Centre,Q3021,P17,1920-01-01T00:00:00Z,1930-01-01T00:00:00Z,,9,9,,1920,1930,,1920-01-01T00:00:00Z,1920,1920,1930-01-01T00:00:00Z,9,other,Isobel Dorothy Thornley,https://beyond-notability.wikibase.cloud/entity/Q866,36,1893-01-01T00:00:00Z,1941-02-05T00:00:00Z,1893,1941,15,University College London Extension Centre,January,1,1920,Q866-7a9c1280-4375-b900-9ae5-e76a307760c3
Q866,Isobel Dorothy Thornley,Lecturer (Extension),University College London Extension Centre,,Q3020,,University College London Extension Centre,Q3021,P17,1921-01-01T00:00:00Z,1930-01-01T00:00:00Z,,9,9,,1921,1930,,1921-01-01T00:00:00Z,1921,1920,1930-01-01T00:00:00Z,9,other,Isobel Dorothy Thornley,https://beyond-notability.wikibase.cloud/entity/Q866,36,1893-01-01T00:00:00Z,1941-02-05T00:00:00Z,1893,1941,15,University College London Extension Centre,January,1,1921,Q866-1b9420cc-4e62-4b43-ffd7-b8135e9db4b8
Q911,Jane Ellen Harrison,Lecturer (freelance),,,,,none recorded,Q701,P17,1881-02-11T00:00:00Z,,,,11,,1881,,,1881-02-11T00:00:00Z,1881,1880,1881-02-11T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,82,none recorded,February,11,11 February 1881,Q911-a72184d9-4b3f-b75d-df49-b697e05f28db
Q911,Jane Ellen Harrison,Lecturer (freelance),,,,,none recorded,Q701,P17,1882-10-18T00:00:00Z,,,,11,,1882,,,1882-10-18T00:00:00Z,1882,1880,1882-10-18T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,82,none recorded,October,18,18 October 1882,Q911-437e2833-47e7-c8ec-5b58-587e15345268
Q911,Jane Ellen Harrison,Lecturer (freelance),"The Corporation Museum and Art Gallery, Leicester",,Q2120,,"The Corporation Museum and Art Gallery, Leicester",Q701,P17,,,1885-01-01T00:00:00Z,,,9,,,1885,1885-01-01T00:00:00Z,1885,1880,1885-01-01T00:00:00Z,9,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,1,"The Corporation Museum and Art Gallery, Leicester",January,1,1885,Q911-fc1f3c48-4785-be53-6fd9-407e8a964ce9
Q911,Jane Ellen Harrison,Lecturer (freelance),,,,,none recorded,Q701,P17,,,1885-02-01T00:00:00Z,,,10,,,1885,1885-02-01T00:00:00Z,1885,1880,1885-02-01T00:00:00Z,10,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,82,none recorded,February,1,February 1885,Q911-4c0ebb27-4abb-a49b-d137-b69dc4958d1c
Q911,Jane Ellen Harrison,Lecturer (freelance),,,,,none recorded,Q701,P17,1885-11-01T00:00:00Z,,,,10,,1885,,,1885-11-01T00:00:00Z,1885,1880,1885-11-01T00:00:00Z,10,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,82,none recorded,November,1,November 1885,Q911-466c5cde-4412-f2da-3316-0842b078bec1
Q911,Jane Ellen Harrison,Lecturer (freelance),,,,,none recorded,Q701,P17,,,1885-11-01T00:00:00Z,,,10,,,1885,1885-11-01T00:00:00Z,1885,1880,1885-11-01T00:00:00Z,10,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,82,none recorded,November,1,November 1885,Q911-97a88b9d-4dd2-7dd3-c948-af9a64f72937
Q911,Jane Ellen Harrison,Lecturer (freelance),,,,,none recorded,Q701,P17,,,1886-05-01T00:00:00Z,,,10,,,1886,1886-05-01T00:00:00Z,1886,1880,1886-05-01T00:00:00Z,10,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,82,none recorded,May,1,May 1886,Q911-6bb8b437-45a7-525b-fb1e-e25c37214745
Q911,Jane Ellen Harrison,Lecturer (freelance),,,,,none recorded,Q701,P17,,,1886-05-01T00:00:00Z,,,10,,,1886,1886-05-01T00:00:00Z,1886,1880,1886-05-01T00:00:00Z,10,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,82,none recorded,May,1,May 1886,Q911-82621988-40c9-1229-3ea6-524f9ab5e836
Q911,Jane Ellen Harrison,Lecturer (freelance),,,,,none recorded,Q701,P17,1886-05-12T00:00:00Z,,,,11,,1886,,,1886-05-12T00:00:00Z,1886,1880,1886-05-12T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,82,none recorded,May,12,12 May 1886,Q911-dbc3494c-4aa6-ca8e-4def-a5b52af6070d
Q911,Jane Ellen Harrison,Lecturer (freelance),,,,,none recorded,Q701,P17,1886-06-09T00:00:00Z,,,,11,,1886,,,1886-06-09T00:00:00Z,1886,1880,1886-06-09T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,82,none recorded,June,9,9 June 1886,Q911-0931a56b-4039-b0c0-b418-ab583f52b5fc
Q911,Jane Ellen Harrison,Lecturer (freelance),,,,,none recorded,Q701,P17,1886-06-11T00:00:00Z,,,,11,,1886,,,1886-06-11T00:00:00Z,1886,1880,1886-06-11T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,82,none recorded,June,11,11 June 1886,Q911-d4983846-4d5e-c5c2-8de6-008fdf6a24f2
Q911,Jane Ellen Harrison,Lecturer (Extension),Wimbledon Centre for University Extension,,Q2686,,Wimbledon Centre for University Extension,Q3021,P17,1886-10-01T00:00:00Z,1886-12-01T00:00:00Z,,10,10,,1886,1886,,1886-10-01T00:00:00Z,1886,1880,1886-12-01T00:00:00Z,10,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,1,Other extension centres,October,1,October 1886,Q911-ac9af78d-4612-fc39-89ca-dfcc9005b5e2
Q911,Jane Ellen Harrison,Lecturer (freelance),,,,,none recorded,Q701,P17,,,1886-11-01T00:00:00Z,,,10,,,1886,1886-11-01T00:00:00Z,1886,1880,1886-11-01T00:00:00Z,10,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,82,none recorded,November,1,November 1886,Q911-d6eec547-4950-a46c-931f-dd20afb90cb9
Q911,Jane Ellen Harrison,Lecturer (freelance),Association for the Education of Women,,Q2119,,Association for the Education of Women,Q701,P17,1887-01-19T00:00:00Z,,,,11,,1887,,,1887-01-19T00:00:00Z,1887,1880,1887-01-19T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,1,Association for the Education of Women,January,19,19 January 1887,Q911-605df89b-4727-77bc-b3ec-3c22d3834165
Q911,Jane Ellen Harrison,Lecturer (freelance),,,,,none recorded,Q701,P17,1888-11-02T00:00:00Z,,,,11,,1888,,,1888-11-02T00:00:00Z,1888,1880,1888-11-02T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,82,none recorded,November,2,2 November 1888,Q911-d392662e-487c-8eb8-82eb-795a571701b7
Q911,Jane Ellen Harrison,Lecturer (Extension),Chelsea Centre for University Extension,,Q2509,,Chelsea Centre for University Extension,Q3021,P17,1890-01-24T00:00:00Z,,,,11,,1890,,,1890-01-24T00:00:00Z,1890,1890,1890-01-24T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,8,Chelsea Centre for University Extension,January,24,24 January 1890,Q911-9778d75d-426d-bd25-e002-ae6b920197b9
Q911,Jane Ellen Harrison,Lecturer (Extension),Royal Holloway College Centre for University Extension,,Q2682,,Royal Holloway College Centre for University Extension,Q3021,P17,1890-10-06T00:00:00Z,,,,11,,1890,,,1890-10-06T00:00:00Z,1890,1890,1890-10-06T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,2,Royal Holloway College Centre for University Extension,October,6,6 October 1890,Q911-b4357b70-40b7-ecc5-96ff-9db14e2f779a
Q911,Jane Ellen Harrison,Lecturer (Extension),Chelsea Centre for University Extension,,Q2509,,Chelsea Centre for University Extension,Q3021,P17,1890-11-26T00:00:00Z,,,,11,,1890,,,1890-11-26T00:00:00Z,1890,1890,1890-11-26T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,8,Chelsea Centre for University Extension,November,26,26 November 1890,Q911-72aaf8ce-4e5d-ff3c-c19e-cc33a284da3a
Q911,Jane Ellen Harrison,Lecturer (Extension),Chelsea Centre for University Extension,,Q2509,,Chelsea Centre for University Extension,Q3021,P17,,,1891-01-01T00:00:00Z,,,9,,,1891,1891-01-01T00:00:00Z,1891,1890,1891-01-01T00:00:00Z,9,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,8,Chelsea Centre for University Extension,January,1,1891,Q911-5f531a1f-47b6-37e1-8bbe-1e25ead91e64
Q911,Jane Ellen Harrison,Lecturer (Extension),Chelsea Centre for University Extension,,Q2509,,Chelsea Centre for University Extension,Q3021,P17,,,1891-01-01T00:00:00Z,,,9,,,1891,1891-01-01T00:00:00Z,1891,1890,1891-01-01T00:00:00Z,9,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,8,Chelsea Centre for University Extension,January,1,1891,Q911-65c87d87-44d2-010d-bfde-c094b1511d0f
Q911,Jane Ellen Harrison,Lecturer (freelance),,,,,none recorded,Q701,P17,1892-05-04T00:00:00Z,,,,11,,1892,,,1892-05-04T00:00:00Z,1892,1890,1892-05-04T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,82,none recorded,May,4,4 May 1892,Q911-4712c5af-44e3-906d-da62-17607d182323
Q911,Jane Ellen Harrison,Lecturer (freelance),King's College Ladies Department,,Q603,,King's College Ladies Department,Q701,P17,1893-10-23T00:00:00Z,,,,11,,1893,,,1893-10-23T00:00:00Z,1893,1890,1893-10-23T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,10,King's College Ladies Department,October,23,23 October 1893,Q911-f4e33b66-43d8-e929-93ad-fcc605105e3c
Q911,Jane Ellen Harrison,Lecturer (Extension),Chelsea Centre for University Extension,,Q2509,,Chelsea Centre for University Extension,Q3021,P17,,,1894-01-01T00:00:00Z,,,9,,,1894,1894-01-01T00:00:00Z,1894,1890,1894-01-01T00:00:00Z,9,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,8,Chelsea Centre for University Extension,January,1,1894,Q911-1f0c0f08-44ad-9763-ae49-271cad8d8c34
Q911,Jane Ellen Harrison,Lecturer (freelance),King's College Ladies Department,,Q603,,King's College Ladies Department,Q701,P17,1894-10-30T00:00:00Z,,,,11,,1894,,,1894-10-30T00:00:00Z,1894,1890,1894-10-30T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,10,King's College Ladies Department,October,30,30 October 1894,Q911-022cbfd0-40f4-7b67-38bf-627609ef6bd9
Q911,Jane Ellen Harrison,Lecturer (Extension),Brighton Extension Centre,,Q3496,,Brighton Extension Centre,Q3021,P17,1896-10-02T00:00:00Z,1896-11-06T00:00:00Z,,11,11,,1896,1896,,1896-10-02T00:00:00Z,1896,1890,1896-11-06T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,1,Other extension centres,October,2,2 October 1896,Q911-cb70a848-4ca6-1b30-4662-520996ffa304
Q911,Jane Ellen Harrison,Lecturer (Extension),Rochester Extension Centre,,Q3495,,Rochester Extension Centre,Q3021,P17,1896-10-06T00:00:00Z,1896-11-10T00:00:00Z,,11,11,,1896,1896,,1896-10-06T00:00:00Z,1896,1890,1896-11-10T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,1,Other extension centres,October,6,6 October 1896,Q911-983b400b-4e4b-eb7a-8735-0a8176e106fd
Q911,Jane Ellen Harrison,Lecturer (Extension),Edgbaston Extension Centre,,Q3494,,Edgbaston Extension Centre,Q3021,P17,1896-10-08T00:00:00Z,1896-11-12T00:00:00Z,,11,11,,1896,1896,,1896-10-08T00:00:00Z,1896,1890,1896-11-12T00:00:00Z,11,other,Jane Ellen Harrison,https://beyond-notability.wikibase.cloud/entity/Q911,99,1850-09-09T00:00:00Z,1928-04-15T00:00:00Z,1850,1928,2,Edgbaston Extension Centre,October,8,8 October 1896,Q911-3fb5fced-4191-1dff-776a-e301301d5af7
Q970,Jessie MacGregor,Lecturer (Extension),Victoria University Extension,,Q3162,,Victoria University Extension,Q3021,P17,,,1896-01-01T00:00:00Z,,,9,,,1896,1896-01-01T00:00:00Z,1896,1890,1896-01-01T00:00:00Z,9,other,Jessie MacGregor,https://beyond-notability.wikibase.cloud/entity/Q970,44,1847-01-01T00:00:00Z,1919-01-01T00:00:00Z,1847,1919,8,Victoria University Extension,January,1,1896,Q970-ac50b4f4-4099-dc04-36bd-687b75e6b9b3
